param_fast_window,param_slow_window,param_atr_window,param_risk_pct,param_max_pos_pct,param_stop_atr,param_trail_atr,param_max_drawdown_pct,stat_final_equity,stat_total_return_pct,stat_annual_return_pct,stat_max_drawdown_pct,stat_sharpe_ratio,stat_calmar_ratio,stat_trade_count,stat_win_rate_pct,stat_score
10,120,20,0.02,0.95,2.5,4.5,0.15,14260.37,42.6037,15.279,10.9551,1.0625,1.3947,12,60.0,1.497643
10,120,20,0.02,0.95,2.5,4.5,0.25,14260.37,42.6037,15.279,10.9551,1.0625,1.3947,12,60.0,1.497643
10,120,20,0.02,0.95,2.5,4.5,0.35,14260.37,42.6037,15.279,10.9551,1.0625,1.3947,12,60.0,1.497643
10,120,20,0.03,0.5,3.5,3.5,0.15,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.5,3.5,3.5,0.25,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.5,3.5,3.5,0.35,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.75,3.5,3.5,0.15,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.75,3.5,3.5,0.25,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.75,3.5,3.5,0.35,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.95,3.5,3.5,0.15,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.95,3.5,3.5,0.25,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,20,0.03,0.95,3.5,3.5,0.35,13402.96,34.0296,12.4504,9.1518,1.1311,1.3604,18,75.0,1.495133
10,120,14,0.02,0.5,3.5,4.5,0.15,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.5,3.5,4.5,0.25,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.5,3.5,4.5,0.35,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.75,3.5,4.5,0.15,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.75,3.5,4.5,0.25,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.75,3.5,4.5,0.35,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.95,3.5,4.5,0.15,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.95,3.5,4.5,0.25,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
10,120,14,0.02,0.95,3.5,4.5,0.35,12979.12,29.7912,11.012,8.0955,1.0613,1.3603,8,100.0,1.491581
20,30,14,0.02,0.5,3.5,2.5,0.15,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.5,3.5,2.5,0.25,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.5,3.5,2.5,0.35,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.75,3.5,2.5,0.15,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.75,3.5,2.5,0.25,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.75,3.5,2.5,0.35,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.95,3.5,2.5,0.15,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.95,3.5,2.5,0.25,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.02,0.95,3.5,2.5,0.35,12259.71,22.5971,7.4017,5.6241,1.1464,1.3161,42,60.0,1.4891
20,30,14,0.01,0.5,1.5,2.5,0.15,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.5,1.5,2.5,0.25,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.5,1.5,2.5,0.35,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.75,1.5,2.5,0.15,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.75,1.5,2.5,0.25,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.75,1.5,2.5,0.35,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.95,1.5,2.5,0.15,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.95,1.5,2.5,0.25,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
20,30,14,0.01,0.95,1.5,2.5,0.35,12655.75,26.5575,8.6052,6.4966,1.1436,1.3246,42,60.0,1.488317
10,120,20,0.01,0.5,1.5,4.5,0.15,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.5,1.5,4.5,0.25,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.5,1.5,4.5,0.35,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.75,1.5,4.5,0.15,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.75,1.5,4.5,0.25,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.75,1.5,4.5,0.35,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.95,1.5,4.5,0.15,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.95,1.5,4.5,0.25,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
10,120,20,0.01,0.95,1.5,4.5,0.35,13544.84,35.4484,12.9258,9.4401,1.0633,1.3692,12,60.0,1.487506
20,30,20,0.03,0.5,1.5,4.5,0.25,21825.86,118.2586,31.4634,21.5485,1.2021,1.4601,30,78.5714,1.485055
20,30,20,0.03,0.5,1.5,4.5,0.35,21825.86,118.2586,31.4634,21.5485,1.2021,1.4601,30,78.5714,1.485055
20,30,20,0.03,0.75,1.5,4.5,0.25,21825.86,118.2586,31.4634,21.5485,1.2021,1.4601,30,78.5714,1.485055
20,30,20,0.03,0.75,1.5,4.5,0.35,21825.86,118.2586,31.4634,21.5485,1.2021,1.4601,30,78.5714,1.485055
20,30,20,0.03,0.95,1.5,4.5,0.25,21825.86,118.2586,31.4634,21.5485,1.2021,1.4601,30,78.5714,1.485055
20,30,20,0.03,0.95,1.5,4.5,0.35,21825.86,118.2586,31.4634,21.5485,1.2021,1.4601,30,78.5714,1.485055
20,30,20,0.03,0.5,1.5,2.5,0.25,19709.98,97.0998,26.848,18.8053,1.2213,1.4277,44,57.1429,1.483899
20,30,20,0.03,0.5,1.5,2.5,0.35,19709.98,97.0998,26.848,18.8053,1.2213,1.4277,44,57.1429,1.483899
20,30,20,0.03,0.75,1.5,2.5,0.25,19709.98,97.0998,26.848,18.8053,1.2213,1.4277,44,57.1429,1.483899
20,30,20,0.03,0.75,1.5,2.5,0.35,19709.98,97.0998,26.848,18.8053,1.2213,1.4277,44,57.1429,1.483899
20,30,20,0.03,0.95,1.5,2.5,0.25,19709.98,97.0998,26.848,18.8053,1.2213,1.4277,44,57.1429,1.483899
20,30,20,0.03,0.95,1.5,2.5,0.35,19709.98,97.0998,26.848,18.8053,1.2213,1.4277,44,57.1429,1.483899
10,120,10,0.01,0.5,1.5,4.5,0.15,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.5,1.5,4.5,0.25,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.5,1.5,4.5,0.35,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.75,1.5,4.5,0.15,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.75,1.5,4.5,0.25,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.75,1.5,4.5,0.35,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.95,1.5,4.5,0.15,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.95,1.5,4.5,0.25,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
10,120,10,0.01,0.95,1.5,4.5,0.35,13182.55,31.8255,11.7059,8.582,1.0215,1.364,8,100.0,1.482482
20,120,20,0.01,0.5,2.5,3.5,0.15,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.5,2.5,3.5,0.25,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.5,2.5,3.5,0.35,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.75,2.5,3.5,0.15,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.75,2.5,3.5,0.25,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.75,2.5,3.5,0.35,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.95,2.5,3.5,0.15,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.95,2.5,3.5,0.25,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,120,20,0.01,0.95,2.5,3.5,0.35,11490.04,14.9004,5.7224,4.3909,1.1061,1.3032,18,75.0,1.48056
20,30,14,0.02,0.5,1.5,4.5,0.15,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.5,1.5,4.5,0.25,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.5,1.5,4.5,0.35,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.75,1.5,4.5,0.15,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.75,1.5,4.5,0.25,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.75,1.5,4.5,0.35,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.95,1.5,4.5,0.15,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.95,1.5,4.5,0.25,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,30,14,0.02,0.95,1.5,4.5,0.35,17153.48,71.5348,20.8196,14.881,1.1415,1.3991,30,78.5714,1.478567
20,120,10,0.03,0.5,3.5,4.5,0.15,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.5,3.5,4.5,0.25,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.5,3.5,4.5,0.35,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.75,3.5,4.5,0.15,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.75,3.5,4.5,0.25,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.75,3.5,4.5,0.35,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.95,3.5,4.5,0.15,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.95,3.5,4.5,0.25,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,10,0.03,0.95,3.5,4.5,0.35,14321.45,43.2145,15.4766,11.1868,1.0343,1.3835,8,100.0,1.478468
20,120,20,0.02,0.5,2.5,4.5,0.15,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.5,2.5,4.5,0.25,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.5,2.5,4.5,0.35,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.75,2.5,4.5,0.15,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.75,2.5,4.5,0.25,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.75,2.5,4.5,0.35,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.95,2.5,4.5,0.15,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.95,2.5,4.5,0.25,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.02,0.95,2.5,4.5,0.35,14104.78,41.0478,14.7735,10.7517,1.048,1.3741,12,60.0,1.476136
20,120,20,0.01,0.5,1.5,4.5,0.15,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.5,1.5,4.5,0.25,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.5,1.5,4.5,0.35,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.75,1.5,4.5,0.15,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.75,1.5,4.5,0.25,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.75,1.5,4.5,0.35,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.95,1.5,4.5,0.15,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.95,1.5,4.5,0.25,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,120,20,0.01,0.95,1.5,4.5,0.35,13409.84,34.0984,12.4736,9.1882,1.0515,1.3576,12,60.0,1.475989
20,30,14,0.01,0.5,3.5,2.5,0.15,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.5,3.5,2.5,0.25,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.5,3.5,2.5,0.35,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.75,3.5,2.5,0.15,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.75,3.5,2.5,0.25,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.75,3.5,2.5,0.35,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.95,3.5,2.5,0.15,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.95,3.5,2.5,0.25,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
20,30,14,0.01,0.95,3.5,2.5,0.35,11069.74,10.6974,3.6262,2.8394,1.1355,1.2771,42,60.0,1.47581
10,120,14,0.01,0.5,1.5,4.5,0.15,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.5,1.5,4.5,0.25,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.5,1.5,4.5,0.35,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.75,1.5,4.5,0.15,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.75,1.5,4.5,0.25,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.75,1.5,4.5,0.35,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.95,1.5,4.5,0.15,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.95,1.5,4.5,0.25,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
10,120,14,0.01,0.95,1.5,4.5,0.35,13404.43,34.0443,12.4554,9.192,1.0529,1.355,10,75.0,1.47369
20,120,14,0.01,0.5,1.5,3.5,0.15,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.5,1.5,3.5,0.25,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.5,1.5,3.5,0.35,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.75,1.5,3.5,0.15,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.75,1.5,3.5,0.25,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.75,1.5,3.5,0.35,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.95,1.5,3.5,0.15,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.95,1.5,3.5,0.25,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.01,0.95,1.5,3.5,0.35,12630.88,26.3088,9.809,7.4007,1.1113,1.3254,20,66.6667,1.473676
20,120,14,0.02,0.5,2.5,4.5,0.15,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.5,2.5,4.5,0.25,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.5,2.5,4.5,0.35,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.75,2.5,4.5,0.15,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.75,2.5,4.5,0.25,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.75,2.5,4.5,0.35,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.95,2.5,4.5,0.15,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.95,2.5,4.5,0.25,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,120,14,0.02,0.95,2.5,4.5,0.35,14068.31,40.6831,14.6545,10.6918,1.0447,1.3706,10,75.0,1.472649
20,30,14,0.03,0.5,3.5,2.5,0.15,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.5,3.5,2.5,0.25,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.5,3.5,2.5,0.35,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.75,3.5,2.5,0.15,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.75,3.5,2.5,0.25,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.75,3.5,2.5,0.35,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.95,3.5,2.5,0.15,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.95,3.5,2.5,0.25,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,30,14,0.03,0.95,3.5,2.5,0.35,13487.62,34.8762,11.0556,8.3481,1.1493,1.3243,42,60.0,1.470699
20,120,10,0.02,0.5,2.5,4.5,0.15,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.5,2.5,4.5,0.25,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.5,2.5,4.5,0.35,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.75,2.5,4.5,0.15,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.75,2.5,4.5,0.25,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.75,2.5,4.5,0.35,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.95,2.5,4.5,0.15,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.95,2.5,4.5,0.25,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,120,10,0.02,0.95,2.5,4.5,0.35,14036.34,40.3634,14.55,10.629,1.0339,1.3689,8,100.0,1.469384
20,30,14,0.03,0.5,2.5,4.5,0.15,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.5,2.5,4.5,0.25,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.5,2.5,4.5,0.35,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.75,2.5,4.5,0.15,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.75,2.5,4.5,0.25,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.75,2.5,4.5,0.35,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.95,2.5,4.5,0.15,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.95,2.5,4.5,0.25,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,14,0.03,0.95,2.5,4.5,0.35,16245.6,62.456,18.5387,13.4525,1.1283,1.3781,30,78.5714,1.469225
20,30,20,0.02,0.5,1.5,4.5,0.15,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.5,1.5,4.5,0.25,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.5,1.5,4.5,0.35,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.75,1.5,4.5,0.15,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.75,1.5,4.5,0.25,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.75,1.5,4.5,0.35,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.95,1.5,4.5,0.15,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.95,1.5,4.5,0.25,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,20,0.02,0.95,1.5,4.5,0.35,17125.0,71.25,20.7492,14.9906,1.1577,1.3842,30,78.5714,1.465776
20,30,10,0.02,0.5,1.5,2.5,0.15,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.5,1.5,2.5,0.25,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.5,1.5,2.5,0.35,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.75,1.5,2.5,0.15,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.75,1.5,2.5,0.25,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.75,1.5,2.5,0.35,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.95,1.5,2.5,0.15,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.95,1.5,2.5,0.25,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
20,30,10,0.02,0.95,1.5,2.5,0.35,16326.87,63.2687,18.7462,13.6886,1.1659,1.3695,38,77.7778,1.465773
10,120,14,0.02,0.5,2.5,3.5,0.15,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.5,2.5,3.5,0.25,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.5,2.5,3.5,0.35,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.75,2.5,3.5,0.15,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.75,2.5,3.5,0.25,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.75,2.5,3.5,0.35,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.95,2.5,3.5,0.15,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.95,2.5,3.5,0.25,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
10,120,14,0.02,0.95,2.5,3.5,0.35,13137.82,31.3782,11.5539,8.6696,1.097,1.3327,20,66.6667,1.465396
20,30,14,0.02,0.5,2.5,4.5,0.15,13932.46,39.3246,12.3259,9.2207,1.1013,1.3368,30,78.5714,1.464809
20,30,14,0.02,0.5,2.5,4.5,0.25,13932.46,39.3246,12.3259,9.2207,1.1013,1.3368,30,78.5714,1.464809
20,30,14,0.02,0.5,2.5,4.5,0.35,13932.46,39.3246,12.3259,9.2207,1.1013,1.3368,30,78.5714,1.464809
