datetime,equity,cash,position,close_price,drawdown_pct
2025-04-09T00:00:00+08:00,13052.4,13052.4,0,12.726,9.8425
2025-04-10T00:00:00+08:00,13052.4,13052.4,0,9.5968,9.8425
2025-04-11T00:00:00+08:00,13052.4,13052.4,0,10.1948,9.8425
2025-04-14T00:00:00+08:00,13052.4,13052.4,0,10.434,9.8425
2025-04-15T00:00:00+08:00,13052.4,13052.4,0,10.5635,9.8425
2025-04-16T00:00:00+08:00,13052.4,13052.4,0,9.3078,9.8425
2025-04-17T00:00:00+08:00,13052.4,13052.4,0,9.1683,9.8425
2025-04-21T00:00:00+08:00,13052.4,13052.4,0,8.68,9.8425
2025-04-22T00:00:00+08:00,13052.4,13052.4,0,9.1484,9.8425
2025-04-23T00:00:00+08:00,13052.4,13052.4,0,10.2546,9.8425
2025-04-24T00:00:00+08:00,13052.4,13052.4,0,11.9587,9.8425
2025-04-25T00:00:00+08:00,13052.4,13052.4,0,12.2975,9.8425
2025-04-28T00:00:00+08:00,13052.4,13052.4,0,12.2477,9.8425
2025-04-29T00:00:00+08:00,13052.4,13052.4,0,11.8192,9.8425
2025-04-30T00:00:00+08:00,13052.4,13052.4,0,12.1181,9.8425
2025-05-01T00:00:00+08:00,13052.4,13052.4,0,12.0583,9.8425
2025-05-02T00:00:00+08:00,13052.4,13052.4,0,13.2442,9.8425
2025-05-05T00:00:00+08:00,13052.4,13052.4,0,13.0051,9.8425
2025-05-06T00:00:00+08:00,13052.4,13052.4,0,12.5965,9.8425
2025-05-07T00:00:00+08:00,13052.4,13052.4,0,13.2343,9.8425
2025-05-08T00:00:00+08:00,13052.4,13052.4,0,13.613,9.8425
2025-05-09T00:00:00+08:00,13052.4,13052.4,0,14.0614,9.8425
2025-05-12T00:00:00+08:00,13052.4,13052.4,0,17.071,9.8425
2025-05-13T00:00:00+08:00,13052.4,13052.4,0,18.536,9.8425
2025-05-14T00:00:00+08:00,13052.4,13052.4,0,18.7751,9.8425
2025-05-15T00:00:00+08:00,13052.4,13052.4,0,18.4064,9.8425
2025-05-16T00:00:00+08:00,13052.4,13052.4,0,18.3267,9.8425
2025-05-19T00:00:00+08:00,13052.4,13052.4,0,17.9978,9.8425
2025-05-20T00:00:00+08:00,13052.4,13052.4,0,17.9081,9.8425
2025-05-21T00:00:00+08:00,13052.4,13052.4,0,16.9415,9.8425
2025-05-22T00:00:00+08:00,13052.4,13052.4,0,16.4532,9.8425
2025-05-23T00:00:00+08:00,13052.4,13052.4,0,15.6759,9.8425
2025-05-27T00:00:00+08:00,13052.4,13052.4,0,17.2305,9.8425
2025-05-28T00:00:00+08:00,13052.4,13052.4,0,16.9813,9.8425
2025-05-29T00:00:00+08:00,13052.4,13052.4,0,17.1408,9.8425
2025-05-30T00:00:00+08:00,13052.4,13052.4,0,16.1143,9.8425
2025-06-02T00:00:00+08:00,13052.4,13052.4,0,16.8418,9.8425
2025-06-03T00:00:00+08:00,13052.4,13052.4,0,18.237,9.8425
2025-06-04T00:00:00+08:00,13052.4,13052.4,0,19.0243,9.8425
2025-06-05T00:00:00+08:00,13052.4,13052.4,0,18.7452,9.8425
2025-06-06T00:00:00+08:00,13052.4,13052.4,0,19.114,9.8425
2025-06-09T00:00:00+08:00,13052.4,13052.4,0,20.5092,9.8425
2025-06-10T00:00:00+08:00,13052.4,13052.4,0,21.8146,9.8425
2025-06-11T00:00:00+08:00,13052.4,13052.4,0,21.5655,9.8425
2025-06-12T00:00:00+08:00,13052.4,13052.4,0,21.6153,9.8425
2025-06-13T00:00:00+08:00,13052.4,13052.4,0,19.971,9.8425
2025-06-16T00:00:00+08:00,13052.4,13052.4,0,21.8246,9.8425
2025-06-17T00:00:00+08:00,13052.4,13052.4,0,21.3463,9.8425
2025-06-18T00:00:00+08:00,13052.4,13052.4,0,21.5356,9.8425
2025-06-20T00:00:00+08:00,12889.01,9232.31,173,21.137,10.9711
2025-06-23T00:00:00+08:00,12952.8,9232.31,173,21.5057,10.5305
2025-06-24T00:00:00+08:00,13374.45,9232.31,173,23.943,7.618
2025-06-25T00:00:00+08:00,13483.41,9232.31,173,24.5728,6.8654
2025-06-26T00:00:00+08:00,13590.63,9232.31,173,25.1926,6.1247
2025-06-27T00:00:00+08:00,13575.07,9232.31,173,25.1026,6.2323
2025-06-30T00:00:00+08:00,13575.07,9232.31,173,25.1026,6.2323
2025-07-01T00:00:00+08:00,13505.89,9232.31,173,24.7028,6.7101
2025-07-02T00:00:00+08:00,13737.64,9232.31,173,26.0424,5.1093
2025-07-03T00:00:00+08:00,13803.36,9232.31,173,26.4223,4.6554
2025-07-07T00:00:00+08:00,13550.86,9232.31,173,24.9627,6.3995
2025-07-08T00:00:00+08:00,13792.99,9232.31,173,26.3623,4.727
2025-07-09T00:00:00+08:00,13841.41,9232.31,173,26.6422,4.3925
2025-07-10T00:00:00+08:00,13965.93,9232.31,173,27.362,3.5324
2025-07-11T00:00:00+08:00,13952.1,9232.31,173,27.282,3.628
2025-07-14T00:00:00+08:00,13815.47,9232.31,173,26.4922,4.5717
2025-07-15T00:00:00+08:00,13952.1,9232.31,173,27.282,3.628
2025-07-16T00:00:00+08:00,13907.13,9232.31,173,27.0221,3.9386
2025-07-17T00:00:00+08:00,13957.29,9232.31,173,27.312,3.5921
2025-07-18T00:00:00+08:00,13959.02,9232.31,173,27.322,3.5802
2025-07-21T00:00:00+08:00,13988.42,9232.31,173,27.4919,3.3771
2025-07-22T00:00:00+08:00,13784.34,9232.31,173,26.3123,4.7868
2025-07-23T00:00:00+08:00,13690.95,9232.31,173,25.7725,5.4319
2025-07-24T00:00:00+08:00,13663.27,9232.31,173,25.6125,5.623
2025-07-25T00:00:00+08:00,13659.81,9232.31,173,25.5925,5.6469
2025-07-28T00:00:00+08:00,13881.19,9232.31,173,26.8721,4.1178
2025-07-29T00:00:00+08:00,13907.13,9232.31,173,27.0221,3.9386
2025-07-30T00:00:00+08:00,14007.44,9232.31,173,27.6019,3.2457
2025-07-31T00:00:00+08:00,13552.59,9232.31,173,24.9727,6.3876
2025-08-01T00:00:00+08:00,13396.93,9232.31,173,24.073,7.4627
2025-08-04T00:00:00+08:00,13556.04,9232.31,173,24.9927,6.3637
2025-08-05T00:00:00+08:00,13473.03,9232.31,173,24.5128,6.9371
2025-08-06T00:00:00+08:00,13381.37,9232.31,173,23.983,7.5702
2025-08-07T00:00:00+08:00,13556.04,9232.31,173,24.9927,6.3637
2025-08-08T00:00:00+08:00,13678.84,9232.31,173,25.7025,5.5155
2025-08-11T00:00:00+08:00,13661.54,9232.31,173,25.6025,5.635
2025-08-12T00:00:00+08:00,14074.89,9232.31,173,27.9918,2.7798
2025-08-13T00:00:00+08:00,14294.54,9232.31,173,29.2614,1.2626
2025-08-14T00:00:00+08:00,14320.48,9232.31,173,29.4114,1.0834
2025-08-15T00:00:00+08:00,13965.93,9232.31,173,27.362,3.5324
2025-08-18T00:00:00+08:00,13993.61,9232.31,173,27.5219,3.3413
2025-08-19T00:00:00+08:00,13770.5,9232.31,173,26.2323,4.8823
2025-08-20T00:00:00+08:00,13694.4,9232.31,173,25.7924,5.408
2025-08-21T00:00:00+08:00,13616.58,9232.31,173,25.3426,5.9456
2025-08-22T00:00:00+08:00,13649.36,13649.36,0,27.442,5.7191
2025-08-25T00:00:00+08:00,13638.65,9572.14,149,27.292,5.7931
2025-08-26T00:00:00+08:00,13733.99,9572.14,149,27.9318,5.1346
2025-08-27T00:00:00+08:00,13769.73,9572.14,149,28.1717,4.8876
2025-08-28T00:00:00+08:00,13821.87,9572.14,149,28.5216,4.5275
2025-08-29T00:00:00+08:00,13450.97,9572.14,149,26.0324,7.0895
2025-09-02T00:00:00+08:00,13333.29,9572.14,149,25.2426,7.9023
2025-09-03T00:00:00+08:00,13282.65,9572.14,149,24.9027,8.2521
2025-09-04T00:00:00+08:00,13392.88,9572.14,149,25.6425,7.4907
2025-09-05T00:00:00+08:00,13512.04,9572.14,149,26.4423,6.6676
2025-09-08T00:00:00+08:00,13605.88,9572.14,149,27.0721,6.0194
2025-09-09T00:00:00+08:00,13620.78,9572.14,149,27.172,5.9165
2025-09-10T00:00:00+08:00,13832.3,9572.14,149,28.5916,4.4555
2025-09-11T00:00:00+08:00,13917.2,9572.14,149,29.1615,3.869
2025-09-12T00:00:00+08:00,13936.57,9572.14,149,29.2914,3.7353
2025-09-15T00:00:00+08:00,14040.84,9572.14,149,29.9912,3.0151
2025-09-16T00:00:00+08:00,14112.33,9572.14,149,30.4711,2.5212
2025-09-17T00:00:00+08:00,14110.84,9572.14,149,30.4611,2.5315
2025-09-18T00:00:00+08:00,14583.04,9572.14,149,33.6302,0.0
2025-09-19T00:00:00+08:00,14490.68,9572.14,149,33.0103,0.6333
2025-09-22T00:00:00+08:00,14700.71,9572.14,149,34.4199,0.0
2025-09-23T00:00:00+08:00,14682.84,9572.14,149,34.3,0.1215
2025-09-24T00:00:00+08:00,14667.94,9572.14,149,34.2,0.2229
2025-09-25T00:00:00+08:00,14615.79,9572.14,149,33.85,0.5776
2025-09-26T00:00:00+08:00,14641.12,9572.14,149,34.02,0.4053
2025-09-29T00:00:00+08:00,14641.12,9572.14,149,34.02,0.4053
2025-09-30T00:00:00+08:00,14763.3,9572.14,149,34.84,0.0
2025-10-01T00:00:00+08:00,15064.28,9572.14,149,36.86,0.0
2025-10-02T00:00:00+08:00,15395.06,9572.14,149,39.08,0.0
2025-10-03T00:00:00+08:00,15268.41,9572.14,149,38.23,0.8227
2025-10-06T00:00:00+08:00,15786.93,9572.14,149,41.71,0.0
2025-10-07T00:00:00+08:00,15357.81,9572.14,149,38.83,2.7182
2025-10-08T00:00:00+08:00,15946.36,9572.14,149,42.78,0.0
2025-10-09T00:00:00+08:00,15865.9,9572.14,149,42.24,0.5046
2025-10-10T00:00:00+08:00,14669.43,9572.14,149,34.21,8.0077
2025-10-13T00:00:00+08:00,15404.0,9572.14,149,39.14,3.4012
2025-10-14T00:00:00+08:00,15030.01,9572.14,149,36.63,5.7465
2025-10-15T00:00:00+08:00,15529.16,9572.14,149,39.98,2.6163
2025-10-16T00:00:00+08:00,15617.07,9572.14,149,40.57,2.065
2025-10-17T00:00:00+08:00,15575.35,9572.14,149,40.29,2.3266
2025-10-20T00:00:00+08:00,15865.9,9572.14,149,42.24,0.5046
2025-10-21T00:00:00+08:00,15757.13,9572.14,149,41.51,1.1867
2025-10-22T00:00:00+08:00,15292.25,9572.14,149,38.39,4.1019
2025-10-23T00:00:00+08:00,15706.47,9572.14,149,41.17,1.5044
2025-10-24T00:00:00+08:00,16000.0,9572.14,149,43.14,0.0
2025-10-27T00:00:00+08:00,16551.3,9572.14,149,46.84,0.0
2025-10-28T00:00:00+08:00,16569.18,9572.14,149,46.96,0.0
2025-10-29T00:00:00+08:00,16929.76,9572.14,149,49.38,0.0
2025-10-30T00:00:00+08:00,16633.25,9572.14,149,47.39,1.7514
2025-10-31T00:00:00+08:00,16691.36,9572.14,149,47.78,1.4082
2025-11-03T00:00:00+08:00,16810.56,9572.14,149,48.58,0.7041
2025-11-04T00:00:00+08:00,15949.34,9572.14,149,42.8,5.7911
2025-11-05T00:00:00+08:00,16549.81,9572.14,149,46.83,2.2443
2025-11-06T00:00:00+08:00,15980.63,9572.14,149,43.01,5.6063
2025-11-07T00:00:00+08:00,15791.4,9572.14,149,41.74,6.724
2025-11-10T00:00:00+08:00,16271.18,9572.14,149,44.96,3.8901
2025-11-11T00:00:00+08:00,15801.83,9572.14,149,41.81,6.6624
2025-11-12T00:00:00+08:00,16084.93,9572.14,149,43.71,4.9902
2025-11-13T00:00:00+08:00,15415.92,9572.14,149,39.22,8.9419
2025-11-14T00:00:00+08:00,15362.28,9572.14,149,38.86,9.2587
2025-11-17T00:00:00+08:00,15061.3,9572.14,149,36.84,11.0365
2025-11-18T00:00:00+08:00,14829.13,14829.13,0,34.35,12.408
2025-11-19T00:00:00+08:00,14906.71,12605.27,64,35.96,11.9497
2025-11-20T00:00:00+08:00,14577.11,12605.27,64,30.81,13.8966
2025-11-21T00:00:00+08:00,14635.99,12605.27,64,31.73,13.5488
2025-11-24T00:00:00+08:00,14900.31,12605.27,64,35.86,11.9875
2025-11-25T00:00:00+08:00,14920.15,12605.27,64,36.17,11.8703
2025-11-26T00:00:00+08:00,15113.43,12605.27,64,39.19,10.7287
2025-11-28T00:00:00+08:00,15245.91,12605.27,64,41.26,9.9461
2025-12-01T00:00:00+08:00,15249.11,12605.27,64,41.31,9.9272
2025-12-02T00:00:00+08:00,15408.47,12605.27,64,43.8,8.9859
2025-12-03T00:00:00+08:00,15586.39,12605.27,64,46.58,7.935
2025-12-04T00:00:00+08:00,15495.51,12605.27,64,45.16,8.4718
2025-12-05T00:00:00+08:00,15581.27,12605.27,64,46.5,7.9652
2025-12-08T00:00:00+08:00,15676.63,12605.27,64,47.99,7.402
2025-12-09T00:00:00+08:00,15663.83,12605.27,64,47.79,7.4776
2025-12-10T00:00:00+08:00,15782.87,12605.27,64,49.65,6.7744
2025-12-11T00:00:00+08:00,15727.83,12605.27,64,48.79,7.0995
2025-12-12T00:00:00+08:00,15274.71,12605.27,64,41.71,9.776
2025-12-15T00:00:00+08:00,15240.79,12605.27,64,41.18,9.9764
2025-12-16T00:00:00+08:00,15196.63,12605.27,64,40.49,10.2372
2025-12-17T00:00:00+08:00,15227.17,15227.17,0,36.01,10.0568
2025-12-18T00:00:00+08:00,15104.88,11787.0,86,38.58,10.7792
2025-12-19T00:00:00+08:00,15374.92,11787.0,86,41.72,9.1841
2025-12-22T00:00:00+08:00,15507.36,11787.0,86,43.26,8.4018
2025-12-23T00:00:00+08:00,15545.2,11787.0,86,43.7,8.1783
2025-12-24T00:00:00+08:00,15589.06,11787.0,86,44.21,7.9192
2025-12-26T00:00:00+08:00,15589.06,11787.0,86,44.21,7.9192
2025-12-29T00:00:00+08:00,15555.52,11787.0,86,43.82,8.1173
2025-12-30T00:00:00+08:00,15542.62,11787.0,86,43.67,8.1935
2025-12-31T00:00:00+08:00,15401.58,11787.0,86,42.03,9.0266
2026-01-02T00:00:00+08:00,15849.64,11787.0,86,47.24,6.38
2026-01-05T00:00:00+08:00,16019.92,11787.0,86,49.22,5.3742
2026-01-06T00:00:00+08:00,16431.86,11787.0,86,54.01,2.941
2026-01-07T00:00:00+08:00,16283.94,11787.0,86,52.29,3.8147
2026-01-08T00:00:00+08:00,16056.9,11787.0,86,49.65,5.1558
2026-01-09T00:00:00+08:00,16426.7,11787.0,86,53.95,2.9715
2026-01-12T00:00:00+08:00,16486.9,11787.0,86,54.65,2.6159
2026-01-13T00:00:00+08:00,16609.02,11787.0,86,56.07,1.8946
2026-01-14T00:00:00+08:00,16549.68,11787.0,86,55.38,2.2451
2026-01-15T00:00:00+08:00,16781.88,11787.0,86,58.08,0.8735
2026-01-16T00:00:00+08:00,17011.5,11787.0,86,60.75,0.0
2026-01-20T00:00:00+08:00,16769.84,11787.0,86,57.94,1.4206
2026-01-21T00:00:00+08:00,17246.28,11787.0,86,63.48,0.0
2026-01-22T00:00:00+08:00,17266.92,11787.0,86,63.72,0.0
2026-01-23T00:00:00+08:00,17084.6,11787.0,86,61.6,1.0559
2026-01-26T00:00:00+08:00,17007.2,11787.0,86,60.7,1.5041
2026-01-27T00:00:00+08:00,17373.56,11787.0,86,64.96,0.0
2026-01-28T00:00:00+08:00,17814.74,11787.0,86,70.09,0.0
2026-01-29T00:00:00+08:00,17847.42,11787.0,86,70.47,0.0
2026-01-30T00:00:00+08:00,17100.94,11787.0,86,61.79,4.1826
2026-02-02T00:00:00+08:00,17394.2,11787.0,86,65.2,2.5394
2026-02-03T00:00:00+08:00,17050.2,11787.0,86,61.2,4.4669
2026-02-04T00:00:00+08:00,16361.34,11787.0,86,53.19,8.3266
2026-02-05T00:00:00+08:00,16366.5,11787.0,86,53.25,8.2977
2026-02-06T00:00:00+08:00,17097.5,11787.0,86,61.75,4.2018
2026-02-09T00:00:00+08:00,17293.58,11787.0,86,64.03,3.1032
2026-02-10T00:00:00+08:00,17234.24,11787.0,86,63.34,3.4357
2026-02-11T00:00:00+08:00,17639.3,11787.0,86,68.05,1.1661
2026-02-12T00:00:00+08:00,17213.6,11787.0,86,63.1,3.5513
2026-02-13T00:00:00+08:00,17341.74,11787.0,86,64.59,2.8334
2026-02-17T00:00:00+08:00,17321.1,11787.0,86,64.35,2.949
2026-02-18T00:00:00+08:00,17487.94,11787.0,86,66.29,2.0142
2026-02-19T00:00:00+08:00,17396.78,11787.0,86,65.23,2.525
2026-02-20T00:00:00+08:00,17558.46,11787.0,86,67.11,1.6191
2026-02-23T00:00:00+08:00,17450.96,11787.0,86,65.86,2.2214
2026-02-24T00:00:00+08:00,17680.58,11787.0,86,68.53,0.9348
2026-02-25T00:00:00+08:00,17966.96,11787.0,86,71.86,0.0
2026-02-26T00:00:00+08:00,17406.24,11787.0,86,65.34,3.1208
2026-02-27T00:00:00+08:00,17185.22,11787.0,86,62.77,4.351
2026-03-02T00:00:00+08:00,17184.36,11787.0,86,62.76,4.3558
2026-03-03T00:00:00+08:00,16381.12,11787.0,86,53.42,8.8264
2026-03-04T00:00:00+08:00,16595.71,16595.71,0,56.62,7.6321
2026-03-05T00:00:00+08:00,16562.71,13329.51,59,54.8,7.8157
2026-03-06T00:00:00+08:00,16155.02,13329.51,59,47.89,10.0848
2026-03-09T00:00:00+08:00,16475.39,13329.51,59,53.32,8.3017
2026-03-10T00:00:00+08:00,16550.32,13329.51,59,54.59,7.8847
2026-03-11T00:00:00+08:00,16638.82,13329.51,59,56.09,7.3921
2026-03-12T00:00:00+08:00,16296.03,13329.51,59,50.28,9.3
2026-03-13T00:00:00+08:00,16321.99,13329.51,59,50.72,9.1555
2026-03-16T00:00:00+08:00,16497.22,13329.51,59,53.69,8.1802
2026-03-17T00:00:00+08:00,16571.56,13329.51,59,54.95,7.7665
2026-03-18T00:00:00+08:00,16516.69,13329.51,59,54.02,8.0718
2026-03-19T00:00:00+08:00,16565.66,13329.51,59,54.85,7.7993
2026-03-20T00:00:00+08:00,16346.77,13329.51,59,51.14,9.0176
2026-03-23T00:00:00+08:00,16458.28,13329.51,59,53.03,8.3969
2026-03-24T00:00:00+08:00,16572.15,13329.51,59,54.96,7.7632
2026-03-25T00:00:00+08:00,16694.87,13329.51,59,57.04,7.0801
2026-03-26T00:00:00+08:00,16218.74,13329.51,59,48.97,9.7302
2026-03-27T00:00:00+08:00,16079.5,13329.51,59,46.61,10.5051
2026-03-30T00:00:00+08:00,16150.99,16150.99,0,40.62,10.1072
2026-03-31T00:00:00+08:00,16150.99,16150.99,0,47.91,10.1072
2026-04-01T00:00:00+08:00,16150.99,16150.99,0,52.26,10.1072
2026-04-02T00:00:00+08:00,16496.96,13753.96,52,52.75,8.1817
2026-04-06T00:00:00+08:00,16604.08,13753.96,52,54.81,7.5855
2026-04-07T00:00:00+08:00,16694.56,13753.96,52,56.55,7.0819
2026-04-08T00:00:00+08:00,17263.96,13753.96,52,67.5,3.9127
2026-04-09T00:00:00+08:00,17496.92,13753.96,52,71.98,2.6161
2026-04-10T00:00:00+08:00,17726.24,13753.96,52,76.39,1.3398
2026-04-13T00:00:00+08:00,17943.08,13753.96,52,80.56,0.1329
2026-04-14T00:00:00+08:00,18190.08,13753.96,52,85.31,0.0
2026-04-15T00:00:00+08:00,18223.88,13753.96,52,85.96,0.0
2026-04-16T00:00:00+08:00,18349.2,13753.96,52,88.37,0.0
2026-04-17T00:00:00+08:00,18677.32,13753.96,52,94.68,0.0
2026-04-20T00:00:00+08:00,18742.84,13753.96,52,95.94,0.0
2026-04-21T00:00:00+08:00,18854.64,13753.96,52,98.09,0.0
2026-04-22T00:00:00+08:00,19247.24,13753.96,52,105.64,0.0
2026-04-23T00:00:00+08:00,19618.0,13753.96,52,112.77,0.0
2026-04-24T00:00:00+08:00,20426.6,13753.96,52,128.32,0.0
2026-04-27T00:00:00+08:00,20170.24,13753.96,52,123.39,1.255
2026-04-28T00:00:00+08:00,19451.08,13753.96,52,109.56,4.7757
2026-04-29T00:00:00+08:00,19888.4,13753.96,52,117.97,2.6348
2026-04-30T00:00:00+08:00,20356.92,13753.96,52,126.98,0.3411
2026-05-01T00:00:00+08:00,20534.76,13753.96,52,130.4,0.0
2026-05-04T00:00:00+08:00,20386.56,13753.96,52,127.55,0.7217
2026-05-05T00:00:00+08:00,21250.28,13753.96,52,144.16,0.0
