fast,slow,rsi_w,rsi_os,rsi_ob,vol_th,sl,tp,pos,trades,sharpe,total_return,annual_return,max_dd_pct,win_rate,bars
5,30,14,35.0,70.0,1.5,0.08,0.25,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,30,14,35.0,75.0,1.0,0.05,0.15,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,35.0,75.0,1.0,0.05,0.25,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,35.0,75.0,1.0,0.08,0.15,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,35.0,75.0,1.0,0.08,0.25,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,35.0,75.0,1.2,0.05,0.15,0.3,43,0.7691,61.3333,31.3859,-27.2933,0.0000,469
5,30,14,35.0,75.0,1.2,0.05,0.25,0.3,44,0.5697,46.0963,23.5887,-28.4672,0.0000,469
5,30,14,35.0,75.0,1.2,0.08,0.15,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,35.0,75.0,1.2,0.08,0.25,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,35.0,75.0,1.5,0.05,0.15,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,35.0,75.0,1.5,0.05,0.25,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,35.0,75.0,1.5,0.08,0.15,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,30,14,35.0,75.0,1.5,0.08,0.25,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,50,14,25.0,65.0,1.0,0.05,0.15,0.3,62,1.1995,660.8295,338.1643,-48.2530,0.0000,469
5,50,14,25.0,65.0,1.0,0.05,0.25,0.3,0,0.0000,0.0000,0.0000,0.0000,0.0000,469
5,50,14,25.0,65.0,1.0,0.08,0.15,0.3,63,0.9244,116.6871,59.7120,-31.6042,0.0000,469
5,50,14,25.0,65.0,1.0,0.08,0.25,0.3,0,0.0000,0.0000,0.0000,0.0000,0.0000,469
5,50,14,25.0,65.0,1.2,0.05,0.15,0.3,48,1.3903,535.2837,273.9191,-39.2592,0.0000,469
5,50,14,25.0,65.0,1.2,0.05,0.25,0.3,0,0.0000,0.0000,0.0000,0.0000,0.0000,469
5,50,14,25.0,65.0,1.2,0.08,0.15,0.3,50,1.0958,91.0249,46.5799,-21.5533,0.0000,469
5,50,14,25.0,65.0,1.2,0.08,0.25,0.3,0,0.0000,0.0000,0.0000,0.0000,0.0000,469
5,50,14,25.0,65.0,1.5,0.05,0.15,0.3,44,0.5690,44.1693,22.6026,-31.3293,0.0000,469
5,50,14,25.0,65.0,1.5,0.05,0.25,0.3,41,1.0895,65.7477,33.6449,-16.4207,0.0000,469
5,50,14,25.0,65.0,1.5,0.08,0.15,0.3,37,-0.0347,-3.1889,-1.6318,-56.5143,0.0000,469
